x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.1076240765553174,1.107624076556033,1.1076240765557999,1.1076240765559404,1.1076240765560958,1.1076240765560936,1.1076240765564103,1.1076240765564769,1.1076240765565626,1.1076240765561323
1.5261398911330035,1.5660099972417396,1.6059978620538726,1.6401866454990701,1.6692557881516774,1.694222482874576,1.7160867818038275,1.7368641260497337,1.7589666379443094,1.7752555764474631
1.1605330333313395,1.2135340321475636,1.267631725071246,1.31462592300077,1.3551182311758652,1.3902874764704765,1.4213831262680898,1.451189294606626,1.4831707583668672,1.506921342104474
0.907059497482055,0.9649859651878899,1.0250567205327408,1.0779917281741582,1.1241489610305055,1.1646397207585353,1.200745676634465,1.235619092974283,1.2733217080666508,1.3015089660390478
0.7198086745126602,0.7784534535744518,0.8401976327628341,0.8953530000866422,0.9439920812290427,0.9870636624241982,1.0257795321498488,1.0634426586386792,1.1044511892677187,1.135302414254785
0.5769660976236168,0.6339754698252748,0.6948900535500891,0.750028650610895,0.7991877478541792,0.8431182006251889,0.8829124335542768,0.9218929542620583,0.9646266943321472,0.9969695669983729
0.46582553432820223,0.5198742224580666,0.5784690903718988,0.6322005685504087,0.6806213395237284,0.7242794379574751,0.7641267777819765,0.8034234258015465,0.8467915028541743,0.879807014716625
0.3781758760375652,0.42855736294140834,0.483965026798481,0.5354284907283252,0.5822979783503575,0.6249299843434042,0.6641310196346379,0.7030474373149804,0.746277672739428,0.7793776206057709
0.30836744633433794,0.3547622360204162,0.40651550012934023,0.455197883221365,0.5000004093755007,0.5411075554197199,0.5791849869536971,0.6172342156765429,0.6597747724553493,0.692531395277813
0.2523481252860928,0.294682320072576,0.34257704156760754,0.3882000840795428,0.4306246051604628,0.4698862037456809,0.5065196079361816,0.5433639442891744,0.5848213441156374,0.6169229644449281
0.20712539076756278,0.24548026549944169,0.2894862299317008,0.33193223228538055,0.3718110036783583,0.409033271846433,0.4440155232771581,0.47942623852063243,0.5195237669163824,0.5507449844416912
0.17044118822409624,0.20499369112097893,0.24519479820096135,0.2844560450210594,0.3217224072208813,0.35680298956932316,0.39000989406504905,0.42383905483339734,0.4623875694734262,0.4925682946359812
0.14056353489762033,0.1715464935621925,0.2080997630394867,0.24424321811171526,0.27890174790744726,0.31180440047784214,0.3431728796779999,0.37533299905182776,0.4122097575080448,0.4412399551207641
0.11614682880576001,0.14382215482622226,0.17692928437575295,0.21007154567296474,0.24217655087017403,0.2729126976762766,0.3024247647194097,0.33287375862801505,0.368006679314746,0.39581497914233754
0.09613488259890972,0.12077556157739454,0.15066309036195558,0.18095245010659552,0.2105922785289535,0.23920737603582262,0.2668781722122835,0.2956080414567442,0.32896378300877194,0.35550880867187756
0.07969171999069213,0.10156983845193089,0.12847532968483943,0.15607886722933614,0.1833643684542934,0.20992772266169257,0.23579648065138598,0.2628246842805794,0.2943994879255327,0.3196631546067617
0.06615106714937422,0.08553003109067883,0.10969252419453747,0.13478682448765775,0.1598428340860166,0.18443994800575048,0.2085631101978393,0.2339259274573291,0.26373850613116007,0.2877207791373157
0.05497880742449679,0.07210848647045956,0.09376200642698576,0.11652652269568928,0.13948557823581778,0.16221238364660354,0.18465833481808042,0.20840572325005163,0.23649169597806177,0.2592064548855417
0.045744646470107855,0.06085856073584805,0.08022782825259633,0.10084018986080409,0.12183791270589986,0.14279642252485042,0.1636414483641052,0.18583304410143422,0.21224055524326488,0.2337123084479016
0.03810045609528267,0.051414382714213384,0.06871211136668721,0.08734487043779897,0.10651660067061444,0.12581164258013502,0.14513682907551592,0.16583882939640027,0.19062508796581784,0.2108863501728493
0.0317635451184391,0.04347510118129333,0.058900436612576844,0.0757188816034878,0.09319726063307349,0.11093403950211184,0.12882290052448106,0.14810563431207427,0.17133417515788066,0.1904233674192264
0.026503618517169595,0.036792503557469484,0.05053027963012596,0.06569103999627947,0.08160431199933413,0.09788661075114613,0.11442328282363168,0.13235932138820572,0.15409783748549177,0.17205760290165645
0.022132532352336927,0.031161203469102637,0.04338177650253021,0.0570320121326081,0.07150287118665334,0.08643174500076803,0.10169962588489215,0.11836232069388103,0.13868095032320596,0.15555680287607004
0.01849619087613977,0.0264108082268334,0.037270293276747135,0.04954731347921855,0.06269216438027544,0.07636501660315521,0.09044575222062406,0.10590811134728442,0.12487808952002671,0.1407173315271737
0.015468100397802729,0.022399627570694566,0.03204040690909528,0.0430716017183868,0.05500013324298271,0.06751008651576275,0.08048283169646125,0.09481666581056024,0.11250926855004881,0.12736012579005965
0.012944214907753712,0.019009592687908063,0.027561000868495063,0.03746399593531272,0.04827898856420113,0.0597144837606153,0.07165537827211392,0.08493066148956521,0.10141638626110534,0.11532732015984362
0.010838796045174326,0.016142132875273097,0.023721248269285275,0.03260421614556131,0.0424015240121485,0.05284609422371807,0.06382790783000312,0.07611230992152988,0.09146024684813892,0.10447941110828844
0.009081074548489072,0.013714815059672905,0.020427306815385265,0.028389383830027776,0.03725804429521051,0.04679022243089476,0.05688213227901161,0.06824068745063269,0.082518044804488,0.09469286010334396
0.007612548492173465,0.01165859463726603,0.01759958830808421,0.024731358750471107,0.03275379355489312,0.041447120955061624,0.05071459207246406,0.061209476381680505,0.07448123081997299,0.085858056128512
0.006384789929122995,0.00991555878701882,0.015170494588689208,0.02155451351269108,0.02880679365407312,0.036729904042693065,0.04523464962955631,0.0549250445252471,0.0672536920803289,0.07787757507630282
0.005357659210828882,0.008437068396610884,0.013082534083080613,0.01879386741721868,0.025346020297456015,0.03256277885573836,0.04036278174189152,0.04930480554359266,0.06075019381499778,0.07066468600970777
0.004497847486019053,0.007182223990863178,0.011286750335803468,0.01639351665284188,0.022309859044306293,0.02887954070934966,0.03602912108227401,0.04427581368536278,0.054895039255872746,0.06414206399663765
0.003777684304433614,0.006116596017671972,0.009741407346792335,0.014305310000690826,0.019644794303006426,0.025622288823740926,0.03217220632538472,0.03977355521433132,0.049620913205302326,0.0582406767799298
0.003174160049904512,0.005211171566233932,0.008410887076650634,0.012487728756571417,0.01730429309310305,0.022740327105824014,0.02873790780118874,0.03574090571715971,0.0448678807549429,0.05289881851302122
0.002668122956793782,0.004441478828671628,0.007264762835171723,0.01090493714147331,0.015247852258832814,0.020189220820120018,0.025678501477980547,0.0321272279251622,0.040582517715615475,0.04806126850694461
0.0022436183703187446,0.003786857942462277,0.006277018920771089,0.00952597551279915,0.013440183338425622,0.017929985088751484,0.02295186877902194,0.028887589050948997,0.03671715333786921,0.04367855671030741
0.0018873441750323471,0.003229852694170065,0.005425392211919591,0.008324073548394224,0.01185051374139169,0.01592838525831046,0.02052080353622266,0.025982080166581115,0.033229209150365986,0.03970632069555031
0.0015882012988977841,0.002755702245569295,0.004690815705875266,0.00727606449928975,0.010451986481969827,0.014154332485009993,0.01835241045473054,0.023375222995499816,0.03008062035854438,0.0361047413770929
0.0013369221841300631,0.002351915814460602,0.004056947482361111,0.006361884803499314,0.009221143655797064,0.01258136060442621,0.016417581983256335,0.021035451831763863,0.027237328403204454,0.03283804671409006
0.001125763310209174,0.0020079162897032295,0.0035097714006699725,0.005564145961277988,0.00813748124972934,0.011186172573956868,0.01469054254843477,0.01893466021579538,0.024668835041947324,0.02987407430564824
0.0009482504253548979,0.001714741232849822,0.0030372581513051027,0.004867767712125869,0.007183064851386084,0.009948246606366923,0.01314845081222221,0.017047803574466763,0.02234780976809804,0.02718388514725072
0.0007989672186129509,0.0014647917330119049,0.0026290771809422365,0.004259663318955053,0.0063421974616207815,0.008849493632502151,0.011771052026739056,0.015352550350067079,0.020249743595671367,0.02474142195766383
0.0006733798453923841,0.0012516212269153874,0.002276351571039268,0.003728469224472596,0.0056011319706715836,0.007873958994054608,0.01054037373805202,0.013828975237754497,0.01835264324772398,0.02252320643219563
0.0005676910836789632,0.001069757744225802,0.001971449240061543,0.003264312557159015,0.004947821990863155,0.00700756232352109,0.009440459077265007,0.01245928907115276,0.016636760634951876,0.020508070576840152
0.0004787190081431687,0.0009145541451873064,0.0017078049063765906,0.002858610972380611,0.004371705682952908,0.006237870450625547,0.00845713270153893,0.011227600663367844,0.015084353218278333,0.018676917940285285
0.00040379597507565605,0.0007820618300495676,0.0014797681364606596,0.002503900158667805,0.003863518008612513,0.005553898921128251,0.007577795148379051,0.010119706566267529,0.013679471456332597,0.017012511132641985
0.0003406844510284603,0.0006689241524938238,0.001282473541390638,0.0021936850456991354,0.0034151275094488997,0.004945938342336277,0.006791241956950052,0.009122905263428585,0.012407770050190637,0.01549928250098809
0.0002875068238580463,0.0005722863918010058,0.0011117298005258332,0.0019223113434976005,0.003019394275781965,0.0044054023004018675,0.006087504409436261,0.008225832779413252,0.011256340129670434,0.014123165237330742
0.00024268683194227252,0.0004897196547701363,0.0009639247070413564,0.0016848545426385699,0.0026700462461330867,0.00392469404735614,0.005457709173437594,0.007418317090544284,0.010213559899827139,0.012871442547987296
0.00020490065565324686,0.0004191565068989934,0.0008359438619360462,0.0014770239269633334,0.0023615713827846983,0.003497089540183587,0.004893954490113511,0.006691249064513815,0.009268961584178956,0.01173261281290057
