x1,x2,x3,x4,x5
0.0005,0.00175,0.003,0.00425,0.0055
0.0437232827123621,1.6796528252641025,3.5667715714978456,5.00737823538335,6.09687576788694
0.2238052619494753,1.6455348200847086,3.1940766855912814,5.093114076847687,6.309688097500433
0.17981150776990762,2.029878578707819,3.7000524430942883,5.247571358940701,5.813911542666115
0.5588613803237211,1.9057011959930454,3.7300649340421512,4.833097816252472,5.941947717360205
0.49102337356919684,1.7587762775052274,3.430327167763019,5.525803725875102,6.008302510839847
0.4238896867604131,1.835289902645025,3.627761784717575,5.028311433928352,5.360297249309013
0.6364739647928266,2.064023706174736,4.0810794545079165,5.587619874072048,5.82623304830084
1.0314252647633155,1.2786547285467817,3.272103328746271,5.2571068151792835,6.460659073679038
0.15632902502466672,2.16313199776353,3.3510497731312316,4.479577994367502,6.330894438467469
0.08429993388972386,0.9200278959327245,3.7217467128792956,4.7025210571909115,7.1292639889866685
0.17158341292089707,1.2129660000434572,4.210857659193145,4.5665938196674976,6.634067352806758
1.5265676569263886,1.413081997149105,3.2954474502762,5.36164348902838,5.192962504325858
0.004426010140840764,1.8008522843204011,3.5703565770254637,6.393650394377398,6.2184092166247344
0.5888014150827642,0.9046004949925316,3.3749583538058543,4.10461946705252,6.130704816254043
0.2213442790853256,2.628723646267399,3.7132327938498038,5.155970003365765,6.513084451970827
0.24584139225881124,1.5527889632477365,3.2741984046875126,4.641647696848514,6.47034546292301
0.30559284365583383,1.8040653830083246,3.430427532993834,5.187257758499529,6.569285989969467
0.07050190540156506,1.1084540588145964,2.8774897045789616,5.446323613410082,6.601341760695452
0.6135286880637258,1.8283038913974523,3.4846721752333965,5.740468053143311,5.243400010213644
0.29546596553836346,1.9650630417080501,3.78273660691391,4.193574589532449,7.230380499963846
0.32042121542124746,1.7192064767243258,3.807786508405764,5.249249129363204,5.422524760237158
0.25588287011165084,1.2037492724256393,2.807882470842722,5.25267481718532,6.3530942137243605
0.3581417548281875,1.1949957994216533,3.0572538365337927,4.818392502664377,6.376712751574578
0.28791794396386944,2.2988441576601435,3.6481618189925977,4.972231140899224,6.295439141596331
0.38288033737031746,1.6879662305920098,4.43654658649616,5.025812925276877,5.931533980936796
0.9033803954649514,1.2103336605626596,4.124367775922476,4.9891580603845425,6.064973877510591
0.07231656917534093,1.1868312033492021,2.8104996255181787,4.798761586617752,5.72837175077846
1.1429322322581856,2.351418953435856,3.0039578164104617,4.74607567340386,6.511768291602939
0.10359813512760468,1.7133040890761024,3.68495233282084,5.072791286850325,5.877386377589552
0.13758346937426502,1.9382953353052972,3.9771660190020484,4.837708919043072,4.837480416042164
0.13405767162606486,0.2513743010002205,3.8069595262657674,4.773208926886227,6.130525552231231
0.9745837301554753,1.9954875088791202,3.3841671720422077,5.341934418419882,5.798166349134426
0.323056064856765,1.566805991372598,3.1270106279988283,4.920428850585724,5.808910509506423
0.5099620755026048,1.0521365723781333,3.6919406627102664,5.256357971966828,5.369499027349528
0.024578747306496604,1.8979507526477635,3.6029912061392584,5.017643277194568,6.882141509158464
0.31248551183350626,1.841709195384329,3.506335343016722,4.938867675877706,6.535161983975022
0.7121324095780516,0.8644885637937769,3.1146367403899173,4.852452496047485,7.3630997780835905
1.075671636732715,2.055042834480102,3.628330782723472,5.47144582294652,7.169015077175016
0.3582266265186265,1.8033424564356677,3.7484007639341748,5.6783978425600825,5.761000455255821
0.7257052237031223,0.6403005225707106,4.499683060928097,5.047282447059705,6.08975789785363
0.07326815713561749,2.6480916698112926,3.666543821273136,5.480345095791744,5.845248054661605
0.3557246509785536,2.1524200249555285,3.6590564902367855,5.452345181800107,5.190488415546603
0.13766716437079785,1.3803011123099185,3.8177823651797635,6.210541357528898,5.885653085714
0.3617659268980681,3.284523649283141,4.161286099079991,4.726593431981743,6.587732396551699
0.3375411290972126,2.62746327590319,4.470275450665074,5.104120579183984,6.544800202771213
0.6810038793200127,1.6459237338831976,2.8799774869226873,5.448191510145684,5.434545508351142
0.23448906704158,1.8747557778579316,3.535343060748805,4.72864937942167,7.0136526623249775
0.4470605313431483,1.862499384638266,3.475942905503644,4.879634378357015,6.218424789596372
0.014748090584370432,1.5988367794386733,3.0181000663480595,4.735679485051452,6.537860455863024
0.09701888248219533,1.6848747211881838,3.476626313256804,4.519649361624429,5.98648250375172
0.5638698458332599,1.0013456969176606,4.528066618502572,5.2564020025971825,5.15360387088385
0.34911353809757883,1.8105892743458967,2.9152435692056735,4.898777583125512,6.515781131805219
0.04140531263766378,2.727552082790098,2.8270579633268675,5.38069961307535,5.726169299854247
0.5020343732213378,1.774224625974051,3.760424983399802,4.487822506798135,6.1840195513501754
0.11727986516173262,1.228727652445658,4.1176991206139215,5.009220437588886,5.771100652748284
0.7084851507547598,1.3099131600583065,2.9856216711834715,4.768241999493845,5.688387250203624
0.5795706495120074,1.7987387289528813,4.037004853728552,4.989365303060149,6.540394232725155
0.3541093726811604,1.839909189209505,3.714551928334403,5.575561226803167,6.153405699901315
0.41524051915144483,1.9185787221473554,3.4668067396189297,5.275058042051051,6.354132316120561
0.499675700478925,1.855769990863915,3.5764200297695963,4.604777349459595,6.749999746062864
0.5603925503701588,1.3442096911385042,2.9906347320892075,4.800484464493489,5.199738839442594
0.16602016369496314,1.1730585798266548,3.265769849394562,4.515405708873676,6.773727514103228
0.0902355024161276,1.2334549184694075,3.593073955185073,4.3636081315391975,5.605081369560193
0.06337604779950724,0.46661277028891246,3.6793682225530686,5.2491750142692055,5.808834848210153
0.36806864310975257,1.9189789931934556,3.725270805172434,4.866892791810606,5.975489742526915
1.1585488367723964,2.2561072918688017,3.8732388535957223,4.492356555501191,6.933413492556071
0.44299211110053255,2.271493931913272,4.185909455067622,4.950913050292894,5.513030805593558
0.004885889536915294,2.153400463911642,2.869949797626948,4.290099283106597,6.348409742611755
0.4706390153558435,1.6915596052841313,3.9592798960073923,5.044128353191388,6.442325719433807
0.1325004197188675,2.0782972707253315,2.9517618181496528,5.40602376586049,6.8210890744440515
0.611990572474222,1.645654315633212,3.717580202955705,5.436938515731422,6.584163809598039
0.272059387924527,1.7054535320584472,3.0073593297871826,5.685437559023272,6.273354347863649
0.3103708688425322,2.201232070485137,3.2389957264979388,5.127028946683005,6.6370260055578125
0.4239846288116005,1.1064893906119508,3.373816105002642,4.66324321969697,6.560303446470586
0.5014218479746605,1.8358250112765533,3.5926869515517605,5.41576063976904,7.340205488996899
0.1451036543037839,2.5587782612239245,3.3615143487683317,4.041303768450661,6.462750752139842
0.233403875945147,1.2989829731631173,2.8476136216597148,5.194510672817038,5.918827810258187
0.7880054482667752,2.8892967717319733,3.7458695210418758,5.212410837014616,6.165521756788753
1.0360085010885336,0.7128055905591433,3.8609974942481284,4.958917478064688,5.487212519259275
0.38576738552300666,2.084427967482741,3.3648278059516503,4.948520678665555,5.52840180958836
0.3818694818121574,1.7843130885646385,3.030782552330545,4.701820504443553,6.327665114396259
0.6690435439810766,1.4338521188118016,3.6062473206285133,5.214587554830732,5.33530712937157
0.12723234231488534,2.1375386570162673,3.6808241347035193,4.566620456349746,5.8875228435695375
0.690821260937646,1.571154976507383,3.6065563287508926,5.228494987789831,6.65044270631336
0.2953093072067942,1.9709967344482586,4.289603384583118,5.068616699846349,6.453924030861163
0.45320965504526184,1.6270292104957653,2.965591390434352,4.09445479158783,4.8145802391556325
0.12199301228184371,2.1805008769361236,3.488134018274623,3.708787321056426,6.00805450552724
0.4045852347002738,1.457364672469826,3.293677088156762,4.829336255470434,6.13745735193329
0.06620881881493049,1.6853924777394291,3.2054446081353127,5.155090991679613,5.911663647158684
